date,code,description,type,issuer,listing_date,maturity_date,interest,interest_type,interest_freq,originated_amt,total,mature,interest_freq_num,payments_count,curr_amt,days_purchase,sold_per_day,sold_ratio,sold_speed_pct_per_day,sector_type,payments_total
2023-01-31,PBS036,SBSN Seri PBS036,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-08-26,2025-08-15,5.375,FIXED,SEMI-ANNUAL,4050000000000,319572000000,2.97056810403833,2,6,3730428000000,159,2009886792.45283,0.07890666666666667,4.962683438155136e-4,Finance,103061970000
2023-01-31,PBS037,SBSN Seri PBS037,SBSN,PEMERINTAH REPUBLIK INDONESIA,2023-01-13,2036-03-15,6.875,FIXED,SEMI-ANNUAL,1650000000000,85900000000,13.169062286105408,2,26,1564100000000,19,4521052631.578947,0.05206060606060606,0.0027400318979266345,Finance,153546250000
2023-01-31,PBSG001,SBSN Seri PBSG001,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-09-23,2029-09-15,6.625,FIXED,SEMI-ANNUAL,4400000000000,25000000000,6.978781656399726,2,14,4375000000000,131,190839694.65648854,0.005681818181818182,4.337265787647467e-5,Finance,23187500000
2023-01-31,SR012,SUKUK NEGARA RITEL SERI SR-012,SBSN,PEMERINTAH REPUBLIK INDONESIA,2020-03-27,2023-03-10,6.3,FIXED,MONTHLY,12142600000000,2872231000000.0005,2.951403148528405,12,35,9270369000000,1041,2759107588.8568687,0.23654167970615853,2.2722543679746257e-4,Finance,6333269355000.001
2023-01-31,SR013,SUKUK NEGARA RITEL SERI SR-013,SBSN,PEMERINTAH REPUBLIK INDONESIA,2020-10-01,2023-09-10,6.05,FIXED,MONTHLY,25666000000000,5811542000000,2.940451745379877,12,35,19854458000000,853,6813062133.645955,0.226429595573911,2.65450874060857e-4,Finance,12305940184999.998
2023-01-31,SR014,SUKUK NEGARA RITEL SERI SR-014,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-03-25,2024-03-10,5.47,FIXED,MONTHLY,16705100000000,5274088000000,2.9596167008898013,12,36,11431012000000,678,7778890855.457227,0.31571723605366026,4.65659640197139e-4,Finance,10385734089600
2023-01-31,SR015,SUKUK NEGARA RITEL SERI SR-015,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-09-23,2024-09-10,5.1,FIXED,MONTHLY,27000600000000,8744478000000,2.965092402464066,12,36,18256122000000,496,17629995967.741936,0.323862358614253,6.529483036577682e-4,Finance,16054861607999.998
2023-01-31,SR016,SUKUK NEGARA RITEL SERI SR-016,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-03-24,2025-03-10,4.95,FIXED,MONTHLY,18409500000000,9419934000000,2.9623545516769334,12,36,8989566000000,314,29999789808.9172,0.5116887476574594,0.0016295819989091064,Finance,16786322388000
2023-01-31,SR017,SUKUK NEGARA RITEL SERI SR-017,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-09-22,2025-09-10,5.9,FIXED,MONTHLY,26975000000000,13155464000000,2.967830253251198,12,36,13819536000000,132,99662606060.60606,0.48769097312326226,0.0036946285842671383,Finance,27942205536000
2023-01-31,ABGR01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT ANANTA BANGUN GRAHA TAHUN 2022,SUKUK CROWD FUNDING,"ANANTA BANGUN GRAHA, PT",2023-01-31,2023-02-19,0,Floating/Variable,SPECIFIC DATE,2924000000,324000000,0.05201916495550993,1,0,2600000000,1,324000000,0.11080711354309165,0.11080711354309165,Consumer & Services,0
2023-01-31,ARRA01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT ARRA BUSANA MUSLIM TAHUN 2022,SUKUK CROWD FUNDING,"ARRA BUSANA MUSLIM, PT",2023-01-31,2023-05-23,0,Floating/Variable,SPECIFIC DATE,3000000000,3000000000,0.3066392881587953,1,0,0,1,3000000000,1,1,Consumer & Services,0
2023-01-31,ASTK01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT ATMA ADHISARANA TEKNOLOGI TAHUN 2022,SUKUK CROWD FUNDING,"ATMA ADHISARANA TEKNOLOGI, PT",2023-01-31,2023-03-21,0,Floating/Variable,SPECIFIC DATE,600000000,600000000,0.13415468856947296,1,0,0,1,600000000,1,1,Consumer & Services,0
2023-01-31,ASTK02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT ATMA ADHISARANA TEKNOLOGI TAHUN 2022,SUKUK CROWD FUNDING,"ATMA ADHISARANA TEKNOLOGI, PT",2023-01-31,2023-06-18,0,Floating/Variable,SPECIFIC DATE,347000000,347000000,0.37782340862423,1,0,0,1,347000000,1,1,Consumer & Services,0
2023-01-31,BINS01X3SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT. BANGUN INFRA NUSANTARA TAHUN 2022 - TAHAP 3,SUKUK CROWD FUNDING,"BANGUN INFRA NUSANTARA, PT",2023-01-31,2023-02-15,0,Floating/Variable,SPECIFIC DATE,642400000,38974391,0.04106776180698152,1,0,603425609,1,38974391,0.06066997353673723,0.06066997353673723,Consumer & Services,0
2023-01-31,BINS01X4SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT BANGUN INFRA NUSANTARA TAHUN 2022 - TAHAP 4,SUKUK CROWD FUNDING,"BANGUN INFRA NUSANTARA, PT",2023-01-31,2023-02-20,0,FLOATING,SPECIFIC DATE,651300000,280170000,0.05475701574264202,1,0,371130000,1,280170000,0.4301704283740212,0.4301704283740212,Consumer & Services,0
2023-01-31,BINS02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT BANGUN INFRA NUSANTARA TAHUN 2022,SUKUK CROWD FUNDING,"BANGUN INFRA NUSANTARA, PT",2023-01-31,2023-02-10,0,FLOATING,SPECIFIC DATE,1209000000,1209000000,0.02737850787132101,1,0,0,1,1209000000,1,1,Consumer & Services,0
2023-01-31,BSBE01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT BANGUN SINERGI BERJAYA TAHUN 2022,SUKUK CROWD FUNDING,"BANGUN SINERGI BERJAYA, PT",2023-01-31,2023-04-23,0,Floating/Variable,SPECIFIC DATE,1000000000,1000000000,0.2245037645448323,1,0,0,1,1000000000,1,1,Consumer & Services,0
2023-01-31,CDAS02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT CIPTA DAYA SELARAS TAHUN 2022,SUKUK CROWD FUNDING,"CIPTA DAYA SELARAS, PT",2023-01-31,2023-03-05,0,Floating/Variable,SPECIFIC DATE,431000000,430999999.99999994,0.09034907597535935,1,0,5.960464477539063e-8,1,430999999.99999994,0.9999999999999999,0.9999999999999999,Consumer & Services,0
2023-01-31,CDAS03XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT CIPTA DAYA SELARAS TAHUN 2022,SUKUK CROWD FUNDING,"CIPTA DAYA SELARAS, PT",2023-01-31,2023-10-02,0,Floating/Variable,SPECIFIC DATE,5362000000,5361999999.999999,0.6680355920602327,1,1,9.5367431640625e-7,1,5361999999.999999,0.9999999999999998,0.9999999999999998,Consumer & Services,0
2023-01-31,CITE01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT CITIA ENGINEERING INDONESIA TAHUN 2022,SUKUK CROWD FUNDING,"CITIA ENGINEERING INDONESIA, PT",2023-01-31,2023-03-03,0,Floating/Variable,SPECIFIC DATE,561000000,331600000,0.08487337440109514,1,0,229400000,1,331600000,0.5910873440285205,0.5910873440285205,Industry & Manufacturing,0
2023-01-31,CITE02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT CITIA ENGINEERING INDONESIA TAHUN 2022,SUKUK CROWD FUNDING,"CITIA ENGINEERING INDONESIA, PT",2023-01-31,2023-05-28,0,Floating/Variable,SPECIFIC DATE,550000000,550000000,0.3203285420944558,1,0,0,1,550000000,1,1,Industry & Manufacturing,0
2023-01-31,EXAB01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT EXABB ENERGY NUSANTARA TAHUN 2022,SUKUK CROWD FUNDING,"EXABB ENERGY NUSANTARA, PT",2023-01-31,2023-06-30,0,FLOATING,SPECIFIC DATE,9500000000,9000000000,0.4106776180698152,1,0,500000000,1,9000000000,0.9473684210526315,0.9473684210526315,Natural Resources,0
2023-01-31,FARA01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT FARASHA AGRO RAYA TAHUN 2022,SUKUK CROWD FUNDING,"FARASHA AGRO RAYA, PT",2023-01-31,2023-02-14,0,Floating/Variable,SPECIFIC DATE,2240000000,2240000000,0.038329911019849415,1,0,0,1,2240000000,1,1,Natural Resources,0
2023-01-31,FARA02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT FARASHA AGRO RAYA TAHUN 2023,SUKUK CROWD FUNDING,"FARASHA AGRO RAYA, PT",2023-01-31,2023-04-26,0,Floating/Variable,SPECIFIC DATE,2500000000,2500000000,0.2327173169062286,1,0,0,1,2500000000,1,1,Natural Resources,0
2023-01-31,FTHN04XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 CV FATHAN RIZKY BAROKAH TAHUN 2022,SUKUK CROWD FUNDING,CV FATHAN RIZKY BAROKAH,2023-01-31,2023-03-10,0,Floating/Variable,SPECIFIC DATE,3325500000,3325500000,0.10403832991101986,1,0,0,1,3325500000,1,1,Natural Resources,0
2023-01-31,INAC01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT FAVORI CORP SEDAYA TAHUN 2023,SUKUK CROWD FUNDING,"FAVORI CORP SEDAYA, PT",2023-01-31,2023-05-20,0,Floating/Variable,SPECIFIC DATE,5000000000,5000000000,0.29842573579739906,1,0,0,1,5000000000,1,1,Consumer & Services,0
2023-01-31,KRDK02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT KREASINDO DIGITAL KONTEN TAHUN 2022,SUKUK CROWD FUNDING,"KREASINDO DIGITAL KONTEN, PT",2023-01-31,2023-04-14,0,Floating/Variable,SPECIFIC DATE,3419000000,3418999999.9999995,0.1998631074606434,1,0,4.76837158203125e-7,1,3418999999.9999995,0.9999999999999999,0.9999999999999999,Consumer & Services,0
2023-01-31,LABS01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT LAB SISTEMATIKA INDONESIA TAHUN 2022,SUKUK CROWD FUNDING,"LAB SISTEMATIKA INDONESIA, PT",2023-01-31,2023-04-17,0,Floating/Variable,SPECIFIC DATE,1500000000,50000000,0.2080766598220397,1,0,1450000000,1,50000000,0.03333333333333333,0.03333333333333333,Consumer & Services,0
2023-01-31,LACL01XXSCFS,SURAT BERHARGA SYARIAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT. LEMBAH AQIQ CORPORA TAHUN 2022,SUKUK CROWD FUNDING,"LEMBAH AQIQ CORPORA, PT",2023-01-31,2023-04-30,0,Floating/Variable,SPECIFIC DATE,5979000000,5979000000.000001,0.243668720054757,1,0,-9.5367431640625e-7,1,5979000000.000001,1.0000000000000002,1.0000000000000002,Natural Resources,0
2023-01-31,LAPS01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT BERKAH UKHUWAH BERLAPIS TAHUN 2022,SUKUK CROWD FUNDING,"BERKAH UKHUWAH BERLAPIS, PT",2023-01-31,2023-05-31,0,Floating/Variable,3 MONTHS,500000000,500000000,0.32854209445585214,4,1,0,1,500000000,1,1,Consumer & Services,0
2023-01-31,MCBI01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT MEGACON BETON INDONESIA TAHUN 2022,SUKUK CROWD FUNDING,"MEGACON BETON INDONESIA, PT",2023-01-31,2023-06-20,0,Floating/Variable,SPECIFIC DATE,1963000000,1962999999.9999998,0.38329911019849416,1,0,2.384185791015625e-7,1,1962999999.9999998,0.9999999999999999,0.9999999999999999,Industry & Manufacturing,0
2023-01-31,MCBI02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT MEGACON BETON INDONESIA TAHUN 2023,SUKUK CROWD FUNDING,"MEGACON BETON INDONESIA, PT",2023-01-31,2023-07-10,0,Floating/Variable,SPECIFIC DATE,2761000000,2761000000,0.4380561259411362,1,0,0,1,2761000000,1,1,Industry & Manufacturing,0
2023-01-31,MCBP03XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT MEGACON BANGUN PERKASA TAHUN 2022,SUKUK CROWD FUNDING,"MEGACON BANGUN PERKASA, PT",2023-01-31,2023-03-01,0,Floating/Variable,SPECIFIC DATE,3980000000,2630000000,0.07939767282683094,1,0,1350000000,1,2630000000,0.6608040201005025,0.6608040201005025,Industry & Manufacturing,0
2023-01-31,MCBP04XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT MEGACON BANGUN PERKASA TAHUN 2022,SUKUK CROWD FUNDING,"MEGACON BANGUN PERKASA, PT",2023-01-31,2023-04-18,0,Floating/Variable,SPECIFIC DATE,3158000000,3158000000,0.2108145106091718,1,0,0,1,3158000000,1,1,Industry & Manufacturing,0
2023-01-31,NIDA01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT NIDA GLOBAL SELARAS TAHUN 2022,SUKUK CROWD FUNDING,"NIDA GLOBAL SELARAS, PT",2023-01-31,2023-04-26,0,Floating/Variable,SPECIFIC DATE,7000000000,7000000000,0.2327173169062286,1,0,0,1,7000000000,1,1,Natural Resources,0
2023-01-31,OSTI01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT BESOK ADA HASIL TAHUN 2022,SUKUK CROWD FUNDING,"BESOK ADA HASIL, PT",2023-01-31,2023-06-02,0,Floating/Variable,SPECIFIC DATE,800000000,800000000,0.33401779603011633,1,0,0,1,800000000,1,1,Consumer & Services,0
2023-01-31,PBUT01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT PRABAKARA USAHATAMA TAHUN 2022,SUKUK CROWD FUNDING,"PRABAKARA USAHATAMA, PT",2023-01-31,2023-03-14,0,Floating/Variable,SPECIFIC DATE,1835500000,1435500000,0.11498973305954825,1,0,400000000,1,1435500000,0.7820757286842822,0.7820757286842822,Consumer & Services,0
2023-01-31,PBUT02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT PRABAKARA USAHATAMA TAHUN 2022,SUKUK CROWD FUNDING,"PRABAKARA USAHATAMA, PT",2023-01-31,2023-02-14,0,Floating/Variable,SPECIFIC DATE,201700000,201700000,0.038329911019849415,1,0,0,1,201700000,1,1,Consumer & Services,0
2023-01-31,PBUT04XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT PRABAKARA USAHATAMA TAHUN 2022,SUKUK CROWD FUNDING,"PRABAKARA USAHATAMA, PT",2023-01-31,2023-02-28,0,FLOATING,SPECIFIC DATE,228500000,228500000,0.07665982203969883,1,0,0,1,228500000,1,1,Consumer & Services,0
2023-01-31,PBUT05XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT PRABAKARA USAHATAMA TAHUN 2022,SUKUK CROWD FUNDING,"PRABAKARA USAHATAMA, PT",2023-01-31,2023-02-14,0,Floating/Variable,SPECIFIC DATE,756300000,756300000,0.038329911019849415,1,0,0,1,756300000,1,1,Consumer & Services,0
2023-01-31,PBUT06XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 6 PT PRABAKARA USAHATAMA TAHUN 2022,SUKUK CROWD FUNDING,"PRABAKARA USAHATAMA, PT",2023-01-31,2023-02-28,0,Floating/Variable,SPECIFIC DATE,727900000,727900000,0.07665982203969883,1,0,0,1,727900000,1,1,Consumer & Services,0
2023-01-31,PBUT07XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 7 PT PRABAKARA USAHATAMA TAHUN 2022,SUKUK CROWD FUNDING,"PRABAKARA USAHATAMA, PT",2023-01-31,2023-03-14,0,Floating/Variable,SPECIFIC DATE,344000000,344000000,0.11498973305954825,1,0,0,1,344000000,1,1,Consumer & Services,0
2023-01-31,PKSI03XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT PRIMA KHATULISTIWA SINERGI TAHUN 2022,SUKUK CROWD FUNDING,"PRIMA KHATULISTIWA SINERGI, PT",2023-01-31,2023-02-03,0,FLOATING,SPECIFIC DATE,4000000000,4000000000,0.008213552361396304,1,0,0,1,4000000000,1,1,Natural Resources,0
2023-01-31,PNBB01XXSCFS,SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT PANACEA BUANA BATAM TAHUN 2022,SUKUK CROWD FUNDING,"PANACEA BUANA BATAM, PT",2023-01-31,2024-12-12,0,FIXED,SEMI-ANNUAL,2600000000,2600000000,1.864476386036961,2,4,0,1,2600000000,1,1,Consumer & Services,0
2023-01-31,SALM02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT SEBELAS APRIL LIAN MIPRO TAHUN 2022,SUKUK CROWD FUNDING,"SEBELAS APRIL LIAN MIPRO, PT",2023-01-31,2023-12-16,0,Floating/Variable,MONTHLY,3500000000,3000000000,0.8733744010951403,12,10,500000000,1,3000000000,0.8571428571428571,0.8571428571428571,Consumer & Services,0
2023-01-31,SCMS01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT CIREMAI MITRA SEJAHTERA TAHUN 2022,SUKUK CROWD FUNDING,"CIREMAI MITRA SEJAHTERA, PT",2023-01-31,2023-05-31,0,Fixed,3 MONTHS,3138000000,3317999999.9999995,0.32854209445585214,4,1,-179999999.99999952,1,3317999999.9999995,1.05736137667304,1.05736137667304,Consumer & Services,0
2023-01-31,SEKN01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT ERA ENERGI KRAZU NUSANTARA TAHUN 2022,SUKUK CROWD FUNDING,"ERA ENERGI KRAZU NUSANTARA, PT",2023-01-31,2023-02-03,0,FIXED,SPECIFIC DATE,2021000000,2021000000,0.008213552361396304,1,0,0,1,2021000000,1,1,Natural Resources,0
2023-01-31,SETI01XXSCFS,SURAT BERHARGA SYARIAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT. SOLID ECO TEKNIKA TAHUN 2022,SUKUK CROWD FUNDING,"SOLID ECO TEKNIKA, PT",2023-01-31,2023-02-28,0,Floating/Variable,SPECIFIC DATE,2746000000,2746000000,0.07665982203969883,1,0,0,1,2746000000,1,1,Consumer & Services,0
2023-01-31,SHFH01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT HEMORO FOOD HALMAHERA TAHUN 2022,SUKUK CROWD FUNDING,"HEMORO FOOD HALMAHERA, PT",2023-01-31,2023-04-01,0,Fixed,3 MONTHS,554150000,554150000,0.16427104722792607,4,1,0,1,554150000,1,1,Consumer & Services,0
2023-01-31,SMIX01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT METRIX INSPIRA TAHUN 2022,SUKUK CROWD FUNDING,"METRIX INSPIRA, PT",2023-01-31,2023-02-07,0,FIXED,SPECIFIC DATE,1421000000,1420999999.9999998,0.019164955509924708,1,0,2.384185791015625e-7,1,1420999999.9999998,0.9999999999999998,0.9999999999999998,Industry & Manufacturing,0
2023-01-31,SMSS02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT SURYA MULTI SUKSES TAHUN 2022,SUKUK CROWD FUNDING,"SURYA MULTI SUKSES, PT",2023-01-31,2023-02-15,0,Floating/Variable,MONTHLY,2500000000,2499999999.9999995,0.04106776180698152,12,0,4.76837158203125e-7,1,2499999999.9999995,0.9999999999999998,0.9999999999999998,Natural Resources,0
2023-01-31,SMSS03XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT SURYA MULTI SUKSES TAHUN 2022,SUKUK CROWD FUNDING,"SURYA MULTI SUKSES, PT",2023-01-31,2023-04-02,0,Floating/Variable,MONTHLY,2500000000,2500000000,0.16700889801505817,12,2,0,1,2500000000,1,1,Natural Resources,0
2023-01-31,SPAT01X1SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SURABAYA PATATA BERKAH BERSAMA TAHAP I TAHUN 2022,SUKUK CROWD FUNDING,"SURABAYA PATATA BERKAH BERSAMA, PT",2023-01-31,2023-08-19,0,Floating/Variable,3 MONTHS,600000000,600000000,0.5475701574264202,4,2,0,1,600000000,1,1,Consumer & Services,0
2023-01-31,SQPS01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT QOMUNITAS PETANI SATU TAHUN 2022,SUKUK CROWD FUNDING,"QOMUNITAS PETANI SATU, PT",2023-01-31,2023-06-02,0,FIXED,3 MONTHS,1521000000,1521000000,0.33401779603011633,4,1,0,1,1521000000,1,1,Natural Resources,0
2023-01-31,SSUG01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SWARA UTAMA GLOBAL TAHUN 2022,SUKUK CROWD FUNDING,"SWARA UTAMA GLOBAL, PT",2023-01-31,2023-07-12,0,FIXED,3 MONTHS,2021000000,2021000000,0.44353182751540043,4,2,0,1,2021000000,1,1,Consumer & Services,0
2023-01-31,SSWS01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SAGA WIRA SATYA TAHUN 2022,SUKUK CROWD FUNDING,"SAGA WIRA SATYA, PT",2023-01-31,2023-02-22,0,FIXED,SPECIFIC DATE,1407200000,1407200000,0.06023271731690623,1,0,0,1,1407200000,1,1,Consumer & Services,0
2023-01-31,SZLA01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV ZELIA TAHUN 2022,SUKUK CROWD FUNDING,CV ZELIA,2023-01-31,2023-05-31,0,Fixed,3 MONTHS,1293000000,1293000000,0.32854209445585214,4,1,0,1,1293000000,1,1,Consumer & Services,0
2023-01-31,TBCL01XXSCFS,SURAT BERHARGA SYARIAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT. TRI BUANA CEMERLANG TAHUN 2022,SUKUK CROWD FUNDING,"TRI BUANA CEMERLANG, PT",2023-01-31,2023-10-04,0,Floating/Variable,SEMI-ANNUAL,2520000000,2520000000,0.6735112936344969,2,1,0,1,2520000000,1,1,Consumer & Services,0
2023-01-31,TESS01X1SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022 - TAHAP 1,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-05-16,0,Floating/Variable,SPECIFIC DATE,3556130000,2994640000,0.2874743326488706,1,0,561490000,1,2994640000,0.8421064471771279,0.8421064471771279,Consumer & Services,0
2023-01-31,TESS01X2SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022 - TAHAP 2,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-06-06,0,Floating/Variable,SPECIFIC DATE,1299120000,1094000000,0.34496919917864477,1,0,205120000,1,1094000000,0.84210850421824,0.84210850421824,Consumer & Services,0
2023-01-31,TESS01X3SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022 - TAHAP 3,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-06-26,0,Floating/Variable,SPECIFIC DATE,1286960000,1083760000,0.3997262149212868,1,0,203200000,1,1083760000,0.8421085348417977,0.8421085348417977,Consumer & Services,0
2023-01-31,TESS04XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-10-02,0,Floating/Variable,SPECIFIC DATE,1906000000,1810700000,0.6680355920602327,1,1,95300000,1,1810700000,0.95,0.95,Consumer & Services,0
2023-01-31,TESS05XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-11-07,0,Floating/Variable,SPECIFIC DATE,1507000000,1507000000,0.7665982203969883,1,1,0,1,1507000000,1,1,Consumer & Services,0
2023-01-31,TIHA01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 CV TIHAMA TAHUN 2021,SUKUK CROWD FUNDING,CV TIHAMA,2023-01-31,2024-02-20,0,Floating/Variable,MONTHLY,1633333330,1516666663,1.054072553045859,12,13,116666667,1,1516666663,0.9285714282215743,0.9285714282215743,Consumer & Services,0
2023-01-31,ZAMA01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT ZAFFANT MULTI ANUGRAH TAHUN 2022,SUKUK CROWD FUNDING,"ZAFFANT MULTI ANUGRAH, PT",2023-01-31,2023-06-01,0,Floating/Variable,SPECIFIC DATE,890000000,890000000,0.33127994524298426,1,0,0,1,890000000,1,1,Consumer & Services,0
2023-01-31,SIAGII02ACN4,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-12-23,2024-12-22,8.1,FIXED,3 MONTHS,133000000000,133000000000.00002,2.9979466119096507,4,12,-1.52587890625e-5,405,328395061.7283951,1.0000000000000002,0.002469135802469136,Natural Resources,129276000000.00002
2023-01-31,SIAGII02ACN5,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI A,SUKUK,"SAMATOR INDO GAS Tbk, PT",2022-04-06,2025-04-05,7.75,FIXED,3 MONTHS,118800000000,118800000000,2.9979466119096507,4,12,0,301,394684385.3820598,1,0.0033222591362126247,Natural Resources,110484000000
2023-01-31,SIAGII02BCN3,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-07-07,2024-07-06,9.35,FIXED,3 MONTHS,105000000000,105000000000,2.9979466119096507,4,12,0,574,182926829.2682927,1,0.0017421602787456446,Natural Resources,117809999999.99998
2023-01-31,SIAGII02BCN4,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI B,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-12-23,2026-12-22,9.15,FIXED,3 MONTHS,17000000000,17000000000,4.996577686516085,4,20,0,405,41975308.641975306,1,0.0024691358024691358,Natural Resources,31110000000
